"5341","Polimero -Tipo -2","Prov - Industrial -4876","null"
"5342","Polimero -Tipo -3","Prov - Industrial -1700","null"
"5343","Polimero -Tipo -4","Prov - Industrial -8516","null"
"5344","Polimero -Tipo -5","Prov - Industrial -732","null"
"5345","Polimero -Tipo -1","Prov - Industrial -6027","null"
"5346","Polimero -Tipo -2","Prov - Industrial -7720","null"
"5347","Polimero -Tipo -3","Prov - Industrial -6096","null"
"5348","Polimero -Tipo -4","Prov - Industrial -3955","null"
"5349","Polimero -Tipo -5","Prov - Industrial -7811","null"
"5350","Polimero -Tipo -1","Prov - Industrial -4539","null"
"5351","Polimero -Tipo -2","Prov - Industrial -2624","null"
"5352","Polimero -Tipo -3","Prov - Industrial -2880","null"
"5353","Polimero -Tipo -4","Prov - Industrial -2985","null"
"5354","Polimero -Tipo -5","Prov - Industrial -1279","null"
"5355","Polimero -Tipo -1","Prov - Industrial -9387","null"
"5356","Polimero -Tipo -2","Prov - Industrial -7967","null"
"5357","Polimero -Tipo -3","Prov - Industrial -9461","null"
"5358","Polimero -Tipo -4","Prov - Industrial -5544","null"
"5359","Polimero -Tipo -5","Prov - Industrial -3854","null"
"5360","Polimero -Tipo -1","Prov - Industrial -4226","null"
"5361","Polimero -Tipo -2","Prov - Industrial -5259","null"
"5362","Polimero -Tipo -3","Prov - Industrial -9988","null"
"5363","Polimero -Tipo -4","Prov - Industrial -3485","null"
"5364","Polimero -Tipo -5","Prov - Industrial -5445","null"
"5365","Polimero -Tipo -1","Prov - Industrial -2529","null"
"5366","Polimero -Tipo -2","Prov - Industrial -6573","null"
"5367","Polimero -Tipo -3","Prov - Industrial -6834","null"
"5368","Polimero -Tipo -4","Prov - Industrial -6309","null"
"5369","Polimero -Tipo -5","Prov - Industrial -2002","null"
"5370","Polimero -Tipo -1","Prov - Industrial -6490","null"
"5371","Polimero -Tipo -2","Prov - Industrial -7053","null"
"5372","Polimero -Tipo -3","Prov - Industrial -4939","null"
"5373","Polimero -Tipo -4","Prov - Industrial -6383","null"
"5374","Polimero -Tipo -5","Prov - Industrial -7752","null"
"5375","Polimero -Tipo -1","Prov - Industrial -6952","null"
"5376","Polimero -Tipo -2","Prov - Industrial -7134","null"
"5377","Polimero -Tipo -3","Prov - Industrial -3076","null"
"5378","Polimero -Tipo -4","Prov - Industrial -6039","null"
"5379","Polimero -Tipo -5","Prov - Industrial -6959","null"
"5380","Polimero -Tipo -1","Prov - Industrial -2143","null"
"5381","Polimero -Tipo -2","Prov - Industrial -2040","null"
"5382","Polimero -Tipo -3","Prov - Industrial -1501","null"
"5383","Polimero -Tipo -4","Prov - Industrial -7078","null"
"5384","Polimero -Tipo -5","Prov - Industrial -3794","null"
"5385","Polimero -Tipo -1","Prov - Industrial -1326","null"
"5386","Polimero -Tipo -2","Prov - Industrial -5951","null"
"5387","Polimero -Tipo -3","Prov - Industrial -3871","null"
"5388","Polimero -Tipo -4","Prov - Industrial -1061","null"
"5389","Polimero -Tipo -5","Prov - Industrial -83","null"
"5390","Polimero -Tipo -1","Prov - Industrial -1803","null"
"5391","Polimero -Tipo -2","Prov - Industrial -4975","null"
"5392","Polimero -Tipo -3","Prov - Industrial -4980","null"
"5393","Polimero -Tipo -4","Prov - Industrial -6477","null"
"5394","Polimero -Tipo -5","Prov - Industrial -292","null"
"5395","Polimero -Tipo -1","Prov - Industrial -153","null"
"5396","Polimero -Tipo -2","Prov - Industrial -3684","null"
"5397","Polimero -Tipo -3","Prov - Industrial -5369","null"
"5398","Polimero -Tipo -4","Prov - Industrial -5952","null"
"5399","Polimero -Tipo -5","Prov - Industrial -5809","null"
"5400","Polimero -Tipo -1","Prov - Industrial -7165","null"
"5401","Polimero -Tipo -2","Prov - Industrial -7283","null"
"5402","Polimero -Tipo -3","Prov - Industrial -659","null"
"5403","Polimero -Tipo -4","Prov - Industrial -8172","null"
"5404","Polimero -Tipo -5","Prov - Industrial -6514","null"
"5405","Polimero -Tipo -1","Prov - Industrial -2592","null"
"5406","Polimero -Tipo -2","Prov - Industrial -2378","null"
"5407","Polimero -Tipo -3","Prov - Industrial -5849","null"
"5408","Polimero -Tipo -4","Prov - Industrial -7468","null"
"5409","Polimero -Tipo -5","Prov - Industrial -5604","null"
"5410","Polimero -Tipo -1","Prov - Industrial -4660","null"
"5411","Polimero -Tipo -2","Prov - Industrial -1152","null"
"5412","Polimero -Tipo -3","Prov - Industrial -3616","null"
"5413","Polimero -Tipo -4","Prov - Industrial -8444","null"
"5414","Polimero -Tipo -5","Prov - Industrial -3569","null"
"5415","Polimero -Tipo -1","Prov - Industrial -9259","null"
"5416","Polimero -Tipo -2","Prov - Industrial -1617","null"
"5417","Polimero -Tipo -3","Prov - Industrial -6903","null"
"5418","Polimero -Tipo -4","Prov - Industrial -4409","null"
"5419","Polimero -Tipo -5","Prov - Industrial -8456","null"
"5420","Polimero -Tipo -1","Prov - Industrial -5251","null"
"5421","Polimero -Tipo -2","Prov - Industrial -2502","null"
"5422","Polimero -Tipo -3","Prov - Industrial -6604","null"
"5423","Polimero -Tipo -4","Prov - Industrial -4577","null"
"5424","Polimero -Tipo -5","Prov - Industrial -6046","null"
"5425","Polimero -Tipo -1","Prov - Industrial -2515","null"
"5426","Polimero -Tipo -2","Prov - Industrial -5700","null"
"5427","Polimero -Tipo -3","Prov - Industrial -3371","null"
"5428","Polimero -Tipo -4","Prov - Industrial -9053","null"
"5429","Polimero -Tipo -5","Prov - Industrial -1413","null"
"5430","Polimero -Tipo -1","Prov - Industrial -493","null"
"5431","Polimero -Tipo -2","Prov - Industrial -4760","null"
"5432","Polimero -Tipo -3","Prov - Industrial -2750","null"
"5433","Polimero -Tipo -4","Prov - Industrial -2627","null"
"5434","Polimero -Tipo -5","Prov - Industrial -4079","null"
"5435","Polimero -Tipo -1","Prov - Industrial -2074","null"
"5436","Polimero -Tipo -2","Prov - Industrial -9109","null"
"5437","Polimero -Tipo -3","Prov - Industrial -3394","null"
"5438","Polimero -Tipo -4","Prov - Industrial -5267","null"
"5439","Polimero -Tipo -5","Prov - Industrial -7890","null"
"5440","Polimero -Tipo -1","Prov - Industrial -910","null"
"5441","Polimero -Tipo -2","Prov - Industrial -8170","null"
"5442","Polimero -Tipo -3","Prov - Industrial -2757","null"
"5443","Polimero -Tipo -4","Prov - Industrial -5012","null"
"5444","Polimero -Tipo -5","Prov - Industrial -3676","null"
"5445","Polimero -Tipo -1","Prov - Industrial -562","null"
"5446","Polimero -Tipo -2","Prov - Industrial -334","null"
"5447","Polimero -Tipo -3","Prov - Industrial -816","null"
"5448","Polimero -Tipo -4","Prov - Industrial -8382","null"
"5449","Polimero -Tipo -5","Prov - Industrial -5299","null"
"5450","Polimero -Tipo -1","Prov - Industrial -4442","null"
"5451","Polimero -Tipo -2","Prov - Industrial -1391","null"
"5452","Polimero -Tipo -3","Prov - Industrial -8517","null"
"5453","Polimero -Tipo -4","Prov - Industrial -953","null"
"5454","Polimero -Tipo -5","Prov - Industrial -2567","null"
"5455","Polimero -Tipo -1","Prov - Industrial -5973","null"
"5456","Polimero -Tipo -2","Prov - Industrial -1835","null"
"5457","Polimero -Tipo -3","Prov - Industrial -2548","null"
"5458","Polimero -Tipo -4","Prov - Industrial -8402","null"
"5459","Polimero -Tipo -5","Prov - Industrial -8949","null"
"5460","Polimero -Tipo -1","Prov - Industrial -7302","null"
"5461","Polimero -Tipo -2","Prov - Industrial -4862","null"
"5462","Polimero -Tipo -3","Prov - Industrial -3574","null"
"5463","Polimero -Tipo -4","Prov - Industrial -5030","null"
"5464","Polimero -Tipo -5","Prov - Industrial -186","null"
"5465","Polimero -Tipo -1","Prov - Industrial -9164","null"
"5466","Polimero -Tipo -2","Prov - Industrial -6616","null"
"5467","Polimero -Tipo -3","Prov - Industrial -9924","null"
"5468","Polimero -Tipo -4","Prov - Industrial -4974","null"
"5469","Polimero -Tipo -5","Prov - Industrial -8357","null"
"5470","Polimero -Tipo -1","Prov - Industrial -5344","null"
"5471","Polimero -Tipo -2","Prov - Industrial -1438","null"
"5472","Polimero -Tipo -3","Prov - Industrial -5031","null"
"5473","Polimero -Tipo -4","Prov - Industrial -3342","null"
"5474","Polimero -Tipo -5","Prov - Industrial -8912","null"
"5475","Polimero -Tipo -1","Prov - Industrial -6149","null"
"5476","Polimero -Tipo -2","Prov - Industrial -563","null"
"5477","Polimero -Tipo -3","Prov - Industrial -2998","null"
"5478","Polimero -Tipo -4","Prov - Industrial -3173","null"
"5479","Polimero -Tipo -5","Prov - Industrial -4164","null"
"5480","Polimero -Tipo -1","Prov - Industrial -7434","null"
"5481","Polimero -Tipo -2","Prov - Industrial -36","null"
"5482","Polimero -Tipo -3","Prov - Industrial -3798","null"
"5483","Polimero -Tipo -4","Prov - Industrial -6923","null"
"5484","Polimero -Tipo -5","Prov - Industrial -5543","null"
"5485","Polimero -Tipo -1","Prov - Industrial -4559","null"
"5486","Polimero -Tipo -2","Prov - Industrial -7659","null"
"5487","Polimero -Tipo -3","Prov - Industrial -2212","null"
"5488","Polimero -Tipo -4","Prov - Industrial -8604","null"
"5489","Polimero -Tipo -5","Prov - Industrial -6700","null"
"5490","Polimero -Tipo -1","Prov - Industrial -8004","null"
"5491","Polimero -Tipo -2","Prov - Industrial -9939","null"
"5492","Polimero -Tipo -3","Prov - Industrial -6867","null"
"5493","Polimero -Tipo -4","Prov - Industrial -4345","null"
"5494","Polimero -Tipo -5","Prov - Industrial -1773","null"
"5495","Polimero -Tipo -1","Prov - Industrial -4239","null"
"5496","Polimero -Tipo -2","Prov - Industrial -1843","null"
"5497","Polimero -Tipo -3","Prov - Industrial -2693","null"
"5498","Polimero -Tipo -4","Prov - Industrial -7068","null"
"5499","Polimero -Tipo -5","Prov - Industrial -3089","null"
"5500","Polimero -Tipo -1","Prov - Industrial -1657","null"
"5501","Polimero -Tipo -2","Prov - Industrial -3893","null"
"5502","Polimero -Tipo -3","Prov - Industrial -5099","null"
"5503","Polimero -Tipo -4","Prov - Industrial -3112","null"
"5504","Polimero -Tipo -5","Prov - Industrial -696","null"
"5505","Polimero -Tipo -1","Prov - Industrial -3221","null"
"5506","Polimero -Tipo -2","Prov - Industrial -2883","null"
"5507","Polimero -Tipo -3","Prov - Industrial -4988","null"
"5508","Polimero -Tipo -4","Prov - Industrial -5992","null"
"5509","Polimero -Tipo -5","Prov - Industrial -8361","null"
"5510","Polimero -Tipo -1","Prov - Industrial -7280","null"
"5511","Polimero -Tipo -2","Prov - Industrial -2017","null"
"5512","Polimero -Tipo -3","Prov - Industrial -6511","null"
"5513","Polimero -Tipo -4","Prov - Industrial -9884","null"
"5514","Polimero -Tipo -5","Prov - Industrial -5991","null"
"5515","Polimero -Tipo -1","Prov - Industrial -3064","null"
"5516","Polimero -Tipo -2","Prov - Industrial -7602","null"
"5517","Polimero -Tipo -3","Prov - Industrial -1910","null"
"5518","Polimero -Tipo -4","Prov - Industrial -2757","null"
"5519","Polimero -Tipo -5","Prov - Industrial -7236","null"
"5520","Polimero -Tipo -1","Prov - Industrial -2725","null"
"5521","Polimero -Tipo -2","Prov - Industrial -2787","null"
"5522","Polimero -Tipo -3","Prov - Industrial -5147","null"
"5523","Polimero -Tipo -4","Prov - Industrial -1383","null"
"5524","Polimero -Tipo -5","Prov - Industrial -3038","null"
"5525","Polimero -Tipo -1","Prov - Industrial -5728","null"
"5526","Polimero -Tipo -2","Prov - Industrial -5963","null"
"5527","Polimero -Tipo -3","Prov - Industrial -9042","null"
"5528","Polimero -Tipo -4","Prov - Industrial -9063","null"
"5529","Polimero -Tipo -5","Prov - Industrial -3282","null"
"5530","Polimero -Tipo -1","Prov - Industrial -4559","null"
"5531","Polimero -Tipo -2","Prov - Industrial -8871","null"
"5532","Polimero -Tipo -3","Prov - Industrial -9253","null"
"5533","Polimero -Tipo -4","Prov - Industrial -8170","null"
"5534","Polimero -Tipo -5","Prov - Industrial -8476","null"
"5535","Polimero -Tipo -1","Prov - Industrial -5624","null"
"5536","Polimero -Tipo -2","Prov - Industrial -6131","null"
"5537","Polimero -Tipo -3","Prov - Industrial -427","null"
"5538","Polimero -Tipo -4","Prov - Industrial -8171","null"
"5539","Polimero -Tipo -5","Prov - Industrial -8865","null"
"5540","Polimero -Tipo -1","Prov - Industrial -8020","null"
"5541","Polimero -Tipo -2","Prov - Industrial -6619","null"
"5542","Polimero -Tipo -3","Prov - Industrial -2531","null"
"5543","Polimero -Tipo -4","Prov - Industrial -4950","null"
"5544","Polimero -Tipo -5","Prov - Industrial -3031","null"
"5545","Polimero -Tipo -1","Prov - Industrial -1730","null"
"5546","Polimero -Tipo -2","Prov - Industrial -271","null"
"5547","Polimero -Tipo -3","Prov - Industrial -6029","null"
"5548","Polimero -Tipo -4","Prov - Industrial -3651","null"
"5549","Polimero -Tipo -5","Prov - Industrial -8324","null"
"5550","Polimero -Tipo -1","Prov - Industrial -5890","null"
"5551","Polimero -Tipo -2","Prov - Industrial -2659","null"
"5552","Polimero -Tipo -3","Prov - Industrial -3236","null"
"5553","Polimero -Tipo -4","Prov - Industrial -21","null"
"5554","Polimero -Tipo -5","Prov - Industrial -5179","null"
"5555","Polimero -Tipo -1","Prov - Industrial -7877","null"
"5556","Polimero -Tipo -2","Prov - Industrial -2596","null"
"5557","Polimero -Tipo -3","Prov - Industrial -9219","null"
"5558","Polimero -Tipo -4","Prov - Industrial -577","null"
"5559","Polimero -Tipo -5","Prov - Industrial -1582","null"
"5560","Polimero -Tipo -1","Prov - Industrial -3398","null"
"5561","Polimero -Tipo -2","Prov - Industrial -4337","null"
"5562","Polimero -Tipo -3","Prov - Industrial -9445","null"
"5563","Polimero -Tipo -4","Prov - Industrial -315","null"
"5564","Polimero -Tipo -5","Prov - Industrial -833","null"
"5565","Polimero -Tipo -1","Prov - Industrial -7454","null"
"5566","Polimero -Tipo -2","Prov - Industrial -2128","null"
"5567","Polimero -Tipo -3","Prov - Industrial -7722","null"
"5568","Polimero -Tipo -4","Prov - Industrial -2763","null"
"5569","Polimero -Tipo -5","Prov - Industrial -290","null"
"5570","Polimero -Tipo -1","Prov - Industrial -4006","null"
"5571","Polimero -Tipo -2","Prov - Industrial -7755","null"
"5572","Polimero -Tipo -3","Prov - Industrial -8576","null"
"5573","Polimero -Tipo -4","Prov - Industrial -3132","null"
"5574","Polimero -Tipo -5","Prov - Industrial -5828","null"
"5575","Polimero -Tipo -1","Prov - Industrial -8240","null"
"5576","Polimero -Tipo -2","Prov - Industrial -5107","null"
"5577","Polimero -Tipo -3","Prov - Industrial -7462","null"
"5578","Polimero -Tipo -4","Prov - Industrial -8134","null"
"5579","Polimero -Tipo -5","Prov - Industrial -3621","null"
"5580","Polimero -Tipo -1","Prov - Industrial -8723","null"
"5581","Polimero -Tipo -2","Prov - Industrial -4793","null"
"5582","Polimero -Tipo -3","Prov - Industrial -248","null"
"5583","Polimero -Tipo -4","Prov - Industrial -6105","null"
"5584","Polimero -Tipo -5","Prov - Industrial -701","null"
"5585","Polimero -Tipo -1","Prov - Industrial -9820","null"
"5586","Polimero -Tipo -2","Prov - Industrial -1771","null"
"5587","Polimero -Tipo -3","Prov - Industrial -6653","null"
"5588","Polimero -Tipo -4","Prov - Industrial -5838","null"
"5589","Polimero -Tipo -5","Prov - Industrial -813","null"
"5590","Polimero -Tipo -1","Prov - Industrial -171","null"
"5591","Polimero -Tipo -2","Prov - Industrial -1538","null"
"5592","Polimero -Tipo -3","Prov - Industrial -39","null"
"5593","Polimero -Tipo -4","Prov - Industrial -1693","null"
"5594","Polimero -Tipo -5","Prov - Industrial -9114","null"
"5595","Polimero -Tipo -1","Prov - Industrial -8265","null"
"5596","Polimero -Tipo -2","Prov - Industrial -5197","null"
"5597","Polimero -Tipo -3","Prov - Industrial -2897","null"
"5598","Polimero -Tipo -4","Prov - Industrial -2956","null"
"5599","Polimero -Tipo -5","Prov - Industrial -389","null"
"5600","Polimero -Tipo -1","Prov - Industrial -6512","null"
"5601","Polimero -Tipo -2","Prov - Industrial -8922","null"
"5602","Polimero -Tipo -3","Prov - Industrial -5495","null"
"5603","Polimero -Tipo -4","Prov - Industrial -5443","null"
"5604","Polimero -Tipo -5","Prov - Industrial -8908","null"
"5605","Polimero -Tipo -1","Prov - Industrial -1670","null"
"5606","Polimero -Tipo -2","Prov - Industrial -7777","null"
"5607","Polimero -Tipo -3","Prov - Industrial -9665","null"
"5608","Polimero -Tipo -4","Prov - Industrial -2819","null"
"5609","Polimero -Tipo -5","Prov - Industrial -4398","null"
"5610","Polimero -Tipo -1","Prov - Industrial -4266","null"
"5611","Polimero -Tipo -2","Prov - Industrial -7748","null"
"5612","Polimero -Tipo -3","Prov - Industrial -9630","null"
"5613","Polimero -Tipo -4","Prov - Industrial -4967","null"
"5614","Polimero -Tipo -5","Prov - Industrial -4549","null"
"5615","Polimero -Tipo -1","Prov - Industrial -8690","null"
"5616","Polimero -Tipo -2","Prov - Industrial -6933","null"
"5617","Polimero -Tipo -3","Prov - Industrial -5494","null"
"5618","Polimero -Tipo -4","Prov - Industrial -4101","null"
"5619","Polimero -Tipo -5","Prov - Industrial -5059","null"
"5620","Polimero -Tipo -1","Prov - Industrial -9785","null"
"5621","Polimero -Tipo -2","Prov - Industrial -8271","null"
"5622","Polimero -Tipo -3","Prov - Industrial -630","null"
"5623","Polimero -Tipo -4","Prov - Industrial -272","null"
"5624","Polimero -Tipo -5","Prov - Industrial -3101","null"
"5625","Polimero -Tipo -1","Prov - Industrial -2311","null"
"5626","Polimero -Tipo -2","Prov - Industrial -5978","null"
"5627","Polimero -Tipo -3","Prov - Industrial -8177","null"
"5628","Polimero -Tipo -4","Prov - Industrial -8237","null"
"5629","Polimero -Tipo -5","Prov - Industrial -7715","null"
"5630","Polimero -Tipo -1","Prov - Industrial -3843","null"
"5631","Polimero -Tipo -2","Prov - Industrial -8380","null"
"5632","Polimero -Tipo -3","Prov - Industrial -5445","null"
"5633","Polimero -Tipo -4","Prov - Industrial -8218","null"
"5634","Polimero -Tipo -5","Prov - Industrial -577","null"
"5635","Polimero -Tipo -1","Prov - Industrial -5582","null"
"5636","Polimero -Tipo -2","Prov - Industrial -6488","null"
"5637","Polimero -Tipo -3","Prov - Industrial -8359","null"
"5638","Polimero -Tipo -4","Prov - Industrial -2357","null"
"5639","Polimero -Tipo -5","Prov - Industrial -7190","null"
"5640","Polimero -Tipo -1","Prov - Industrial -4291","null"
"5641","Polimero -Tipo -2","Prov - Industrial -2726","null"
"5642","Polimero -Tipo -3","Prov - Industrial -1380","null"
"5643","Polimero -Tipo -4","Prov - Industrial -1978","null"
"5644","Polimero -Tipo -5","Prov - Industrial -8823","null"
"5645","Polimero -Tipo -1","Prov - Industrial -9259","null"
"5646","Polimero -Tipo -2","Prov - Industrial -6677","null"
"5647","Polimero -Tipo -3","Prov - Industrial -2005","null"
"5648","Polimero -Tipo -4","Prov - Industrial -403","null"
"5649","Polimero -Tipo -5","Prov - Industrial -6493","null"
"5650","Polimero -Tipo -1","Prov - Industrial -2281","null"
"5651","Polimero -Tipo -2","Prov - Industrial -3027","null"
"5652","Polimero -Tipo -3","Prov - Industrial -2519","null"
"5653","Polimero -Tipo -4","Prov - Industrial -5939","null"
"5654","Polimero -Tipo -5","Prov - Industrial -1850","null"
"5655","Polimero -Tipo -1","Prov - Industrial -2064","null"
"5656","Polimero -Tipo -2","Prov - Industrial -5198","null"
"5657","Polimero -Tipo -3","Prov - Industrial -3683","null"
"5658","Polimero -Tipo -4","Prov - Industrial -5307","null"
"5659","Polimero -Tipo -5","Prov - Industrial -2413","null"
"5660","Polimero -Tipo -1","Prov - Industrial -6826","null"
"5661","Polimero -Tipo -2","Prov - Industrial -2760","null"
"5662","Polimero -Tipo -3","Prov - Industrial -5867","null"
"5663","Polimero -Tipo -4","Prov - Industrial -4612","null"
"5664","Polimero -Tipo -5","Prov - Industrial -2622","null"
"5665","Polimero -Tipo -1","Prov - Industrial -4249","null"
"5666","Polimero -Tipo -2","Prov - Industrial -9631","null"
"5667","Polimero -Tipo -3","Prov - Industrial -7250","null"
"5668","Polimero -Tipo -4","Prov - Industrial -3872","null"
"5669","Polimero -Tipo -5","Prov - Industrial -6798","null"
"5670","Polimero -Tipo -1","Prov - Industrial -6679","null"
"5671","Polimero -Tipo -2","Prov - Industrial -5320","null"
"5672","Polimero -Tipo -3","Prov - Industrial -4983","null"
"5673","Polimero -Tipo -4","Prov - Industrial -4627","null"
"5674","Polimero -Tipo -5","Prov - Industrial -8796","null"
"5675","Polimero -Tipo -1","Prov - Industrial -5775","null"
"5676","Polimero -Tipo -2","Prov - Industrial -4595","null"
"5677","Polimero -Tipo -3","Prov - Industrial -8494","null"
"5678","Polimero -Tipo -4","Prov - Industrial -4415","null"
"5679","Polimero -Tipo -5","Prov - Industrial -2207","null"
"5680","Polimero -Tipo -1","Prov - Industrial -2708","null"
"5681","Polimero -Tipo -2","Prov - Industrial -4563","null"
"5682","Polimero -Tipo -3","Prov - Industrial -6459","null"
"5683","Polimero -Tipo -4","Prov - Industrial -6307","null"
"5684","Polimero -Tipo -5","Prov - Industrial -5055","null"
"5685","Polimero -Tipo -1","Prov - Industrial -8024","null"
"5686","Polimero -Tipo -2","Prov - Industrial -7565","null"
"5687","Polimero -Tipo -3","Prov - Industrial -1484","null"
"5688","Polimero -Tipo -4","Prov - Industrial -1595","null"
"5689","Polimero -Tipo -5","Prov - Industrial -6587","null"
"5690","Polimero -Tipo -1","Prov - Industrial -4073","null"
"5691","Polimero -Tipo -2","Prov - Industrial -5168","null"
"5692","Polimero -Tipo -3","Prov - Industrial -8328","null"
"5693","Polimero -Tipo -4","Prov - Industrial -4117","null"
"5694","Polimero -Tipo -5","Prov - Industrial -319","null"
"5695","Polimero -Tipo -1","Prov - Industrial -736","null"
"5696","Polimero -Tipo -2","Prov - Industrial -1914","null"
"5697","Polimero -Tipo -3","Prov - Industrial -4770","null"
"5698","Polimero -Tipo -4","Prov - Industrial -1729","null"
"5699","Polimero -Tipo -5","Prov - Industrial -963","null"
"5700","Polimero -Tipo -1","Prov - Industrial -4366","null"
"5701","Polimero -Tipo -2","Prov - Industrial -5484","null"
"5702","Polimero -Tipo -3","Prov - Industrial -446","null"
"5703","Polimero -Tipo -4","Prov - Industrial -3648","null"
"5704","Polimero -Tipo -5","Prov - Industrial -3199","null"
"5705","Polimero -Tipo -1","Prov - Industrial -2837","null"
"5706","Polimero -Tipo -2","Prov - Industrial -4669","null"
"5707","Polimero -Tipo -3","Prov - Industrial -9774","null"
"5708","Polimero -Tipo -4","Prov - Industrial -1040","null"
"5709","Polimero -Tipo -5","Prov - Industrial -801","null"
"5710","Polimero -Tipo -1","Prov - Industrial -9649","null"
"5711","Polimero -Tipo -2","Prov - Industrial -3621","null"
"5712","Polimero -Tipo -3","Prov - Industrial -2431","null"
"5713","Polimero -Tipo -4","Prov - Industrial -4920","null"
"5714","Polimero -Tipo -5","Prov - Industrial -7944","null"
"5715","Polimero -Tipo -1","Prov - Industrial -1335","null"
"5716","Polimero -Tipo -2","Prov - Industrial -5366","null"
"5717","Polimero -Tipo -3","Prov - Industrial -8852","null"
"5718","Polimero -Tipo -4","Prov - Industrial -3345","null"
"5719","Polimero -Tipo -5","Prov - Industrial -5370","null"
"5720","Polimero -Tipo -1","Prov - Industrial -6810","null"
"5721","Polimero -Tipo -2","Prov - Industrial -5819","null"
"5722","Polimero -Tipo -3","Prov - Industrial -6705","null"
"5723","Polimero -Tipo -4","Prov - Industrial -3167","null"
"5724","Polimero -Tipo -5","Prov - Industrial -8823","null"
"5725","Polimero -Tipo -1","Prov - Industrial -4101","null"
"5726","Polimero -Tipo -2","Prov - Industrial -5607","null"
"5727","Polimero -Tipo -3","Prov - Industrial -7654","null"
"5728","Polimero -Tipo -4","Prov - Industrial -8908","null"
"5729","Polimero -Tipo -5","Prov - Industrial -6341","null"
"5730","Polimero -Tipo -1","Prov - Industrial -2152","null"
"5731","Polimero -Tipo -2","Prov - Industrial -407","null"
"5732","Polimero -Tipo -3","Prov - Industrial -2437","null"
"5733","Polimero -Tipo -4","Prov - Industrial -707","null"
"5734","Polimero -Tipo -5","Prov - Industrial -2827","null"
"5735","Polimero -Tipo -1","Prov - Industrial -2248","null"
"5736","Polimero -Tipo -2","Prov - Industrial -5713","null"
"5737","Polimero -Tipo -3","Prov - Industrial -8839","null"
"5738","Polimero -Tipo -4","Prov - Industrial -4434","null"
"5739","Polimero -Tipo -5","Prov - Industrial -8853","null"
"5740","Polimero -Tipo -1","Prov - Industrial -5511","null"
"5741","Polimero -Tipo -2","Prov - Industrial -2568","null"
"5742","Polimero -Tipo -3","Prov - Industrial -1400","null"
"5743","Polimero -Tipo -4","Prov - Industrial -9726","null"
"5744","Polimero -Tipo -5","Prov - Industrial -4825","null"
"5745","Polimero -Tipo -1","Prov - Industrial -2324","null"
"5746","Polimero -Tipo -2","Prov - Industrial -3228","null"
"5747","Polimero -Tipo -3","Prov - Industrial -1486","null"
"5748","Polimero -Tipo -4","Prov - Industrial -6751","null"
"5749","Polimero -Tipo -5","Prov - Industrial -4923","null"
"5750","Polimero -Tipo -1","Prov - Industrial -6026","null"
"5751","Polimero -Tipo -2","Prov - Industrial -1980","null"
"5752","Polimero -Tipo -3","Prov - Industrial -1727","null"
"5753","Polimero -Tipo -4","Prov - Industrial -6549","null"
"5754","Polimero -Tipo -5","Prov - Industrial -4908","null"
"5755","Polimero -Tipo -1","Prov - Industrial -1481","null"
"5756","Polimero -Tipo -2","Prov - Industrial -3171","null"
"5757","Polimero -Tipo -3","Prov - Industrial -6700","null"
"5758","Polimero -Tipo -4","Prov - Industrial -4323","null"
"5759","Polimero -Tipo -5","Prov - Industrial -3155","null"
"5760","Polimero -Tipo -1","Prov - Industrial -9251","null"
"5761","Polimero -Tipo -2","Prov - Industrial -9868","null"
"5762","Polimero -Tipo -3","Prov - Industrial -2120","null"
"5763","Polimero -Tipo -4","Prov - Industrial -1925","null"
"5764","Polimero -Tipo -5","Prov - Industrial -5862","null"
"5765","Polimero -Tipo -1","Prov - Industrial -7018","null"
"5766","Polimero -Tipo -2","Prov - Industrial -1690","null"
"5767","Polimero -Tipo -3","Prov - Industrial -1662","null"
"5768","Polimero -Tipo -4","Prov - Industrial -1258","null"
"5769","Polimero -Tipo -5","Prov - Industrial -5890","null"
"5770","Polimero -Tipo -1","Prov - Industrial -1872","null"
"5771","Polimero -Tipo -2","Prov - Industrial -9715","null"
"5772","Polimero -Tipo -3","Prov - Industrial -8700","null"
"5773","Polimero -Tipo -4","Prov - Industrial -2713","null"
"5774","Polimero -Tipo -5","Prov - Industrial -5937","null"
"5775","Polimero -Tipo -1","Prov - Industrial -2839","null"
"5776","Polimero -Tipo -2","Prov - Industrial -6507","null"
"5777","Polimero -Tipo -3","Prov - Industrial -8322","null"
"5778","Polimero -Tipo -4","Prov - Industrial -8314","null"
"5779","Polimero -Tipo -5","Prov - Industrial -5200","null"
"5780","Polimero -Tipo -1","Prov - Industrial -7030","null"
"5781","Polimero -Tipo -2","Prov - Industrial -8837","null"
"5782","Polimero -Tipo -3","Prov - Industrial -9202","null"
"5783","Polimero -Tipo -4","Prov - Industrial -7136","null"
"5784","Polimero -Tipo -5","Prov - Industrial -8063","null"
"5785","Polimero -Tipo -1","Prov - Industrial -5431","null"
"5786","Polimero -Tipo -2","Prov - Industrial -954","null"
"5787","Polimero -Tipo -3","Prov - Industrial -3520","null"
"5788","Polimero -Tipo -4","Prov - Industrial -2398","null"
"5789","Polimero -Tipo -5","Prov - Industrial -9652","null"
"5790","Polimero -Tipo -1","Prov - Industrial -3095","null"
"5791","Polimero -Tipo -2","Prov - Industrial -2671","null"
"5792","Polimero -Tipo -3","Prov - Industrial -6440","null"
